	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C31E10.4	4.43303109658538	-0.0604383887191337	0.544887585871966	-0.110919004738227	0.911680574992612	0.976604461399652
C31E10.5	102.332933336413	-0.193292775304301	0.171155418178177	-1.12934067388436	0.258754148952162	0.725922401119992
C31E10.6	36.3780664030657	-0.561008889775576	0.309514410231882	-1.81254530073504	0.0699019809149438	0.5476870010658
cytb-5.1	357.832706539301	0.146202987188888	0.256246124605692	0.570556871499474	0.568300060719949	0.88275146109428
tbc-19	208.731677694773	0.0717842031567576	0.224612967718746	0.319590644680159	0.749278667194848	0.939231061739501
C04C11.1	11.9416765398057	0.825354227613548	0.463070800523225	1.782349970417	0.0746921785746842	0.555331783479069
arrd-25	393.16604456442	-0.274843003783545	0.156383875622431	-1.75748940029545	0.0788344269927875	0.564342848460509
dyc-1	79.7177669769791	-0.420762661676233	0.318104484217525	-1.32271842288306	0.185929034605639	0.666127627768279
C33G3.4	262.074545087685	-0.393332211528496	0.233301051622689	-1.68594272847351	0.0918068309442125	0.577183128039542
linc-102	8.92234454659298	0.277596600868872	0.585871019867423	0.473818624672183	0.635629252082058	0.906442822793789
C33G3.6	97.2951436369631	-0.3129651475413	0.191870958700044	-1.63112307178579	0.102864353312718	0.592659132011214
F16B12.1	19.4903122237372	0.468941500527958	0.71621366902966	0.654750838759178	0.512628187310926	0.860718958515607
F16B12.4	44.7116560867931	0.510528625472058	0.220723153839812	2.31298174473608	0.0207236428471121	0.401823289201739
F16B12.6	192.601551071911	-0.0646559893946425	0.23176666759056	-0.278970181807437	0.780267708147348	0.94457785762143
F16B12.7	6.719660385817	0.940628690594627	0.51834531474428	1.81467578434402	0.0695737485590529	0.5476870010658
F28H6.6	103.92643242548	-0.154231134009088	0.216033841780083	-0.713921174285701	0.475275923256782	0.842094157670317
F28H6.4	102.902709909786	-0.191851630717068	0.285366830199739	-0.6722982856234	0.501393820950714	0.855360382062285
ceh-89	9.12651898867519	-0.0669539054176639	0.442548496068286	-0.151291679923216	0.87974563219735	0.969144581187153
akt-2	285.044468649272	-0.314615530569316	0.174180318474908	-1.80626337880212	0.0708772092241327	0.549484331181395
lgc-25	72.2083161414124	0.342767895864904	0.763108532078773	0.449173192876215	0.653306723950342	0.909959172614841
R03E1.2	1154.4889299729	-0.0310233156569389	0.124819261369711	-0.24854590001978	0.803712060857945	0.949670889148275
sym-4	641.027055657252	-0.488101462958521	0.31282140247805	-1.56031991127196	0.118684300351083	0.605541704109965
idhb-1	612.711925882651	-0.420614497751474	0.189537864062066	-2.21915816047046	0.0264759663922641	0.4291762451862
C37E2.2	18.9143885409127	-0.124413400358385	0.321666593002697	-0.386777499015391	0.698920936461911	0.924026847929649
ceh-36	5.66440949444296	-0.387771546070217	0.635707907772892	-0.609983832714488	0.541872517303422	0.870218620932117
ceh-37	291.545281914742	0.30733318430792	0.135489264682854	2.26832129488125	0.0233096309248516	0.41204835890718
K06G5.1	16061.2635380612	-0.186031028723655	0.191049912302125	-0.973729987530522	0.330190623734316	0.764437712011189
K04C1.2	74.7449480555656	-0.188919503075565	0.21471031695945	-0.879880882068858	0.378923842447387	0.792163003555867
K04C1.3	22.0922345310075	0.251569134548582	0.342675172077199	0.734132948773735	0.462867714055954	0.837925121970032
mlc-6	9.07037648427434	0.898248373699088	0.481299234479012	1.8662991946609	0.0619995174166699	0.536492303431147
K04C1.5	10.3179679745277	0	0.80402794738334	0	1	1
E02H4.6	3.72750071996218	0.407025589119956	0.771237949585692	0.527756173485251	0.597668579355411	0.890645677407628
